Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,5,23,0,0,-10,4.6,0,-10,0,0
1,6,0,0,0,-10.6,5.7,0,-10.6,0,0
1,6,1,0,0,-10.6,2.6,0,-10.6,0,0
1,6,2,0,0,-10.6,2.6,0,-10.6,0,0
1,6,3,0,0,-11.1,3.1,0,-11.1,0,0
1,6,4,0,0,-10.6,2.6,0,-10.6,0,0
1,6,5,0,0,-11.1,3.6,0,-11.1,0,0
1,6,6,0,0,-11.1,3.1,0,-11.1,0,0
1,6,7,107,17,-10.6,2.6,13.219,-12.26,80.153,45.3
1,6,8,481,43,-8.9,3.1,124.688,-7.684,560.636,516.266
1,6,9,671,58,-6.7,2.6,300.602,-0.385,1553.277,1485.095
1,6,10,696,74,-5,3.1,435.179,4.746,2350.492,2259.133
1,6,11,549,126,-3.9,3.6,477.929,6.651,2626.674,2526.443
1,6,12,585,120,-2.8,5.2,531.367,6.734,2935.295,2824.639
1,6,13,683,71,-1.7,6.2,538.63,7.003,2963.528,2851.891
1,6,14,332,89,-1.7,6.2,315.214,3.145,1758.146,1684.352
1,6,15,107,52,-1.1,5.2,126.456,0.386,708.672,661.106
1,6,16,2,7,-1.1,5.7,7.522,-2.157,43.252,9.075
1,6,17,0,0,-1.1,4.6,0,-1.1,0,0
1,6,18,0,0,-1.7,4.6,0,-1.7,0,0
1,6,19,0,0,-1.7,5.7,0,-1.7,0,0
1,6,20,0,0,-2.2,5.2,0,-2.2,0,0
1,6,21,0,0,-2.2,6.2,0,-2.2,0,0
1,6,22,0,0,-2.2,6.7,0,-2.2,0,0
1,6,23,0,0,-2.2,7.2,0,-2.2,0,0
1,7,0,0,0,-1.7,7.2,0,-1.7,0,0
1,7,1,0,0,-1.7,6.7,0,-1.7,0,0
1,7,2,0,0,-1.7,5.7,0,-1.7,0,0
1,7,3,0,0,-1.1,5.2,0,-1.1,0,0
1,7,4,0,0,-0.6,6.2,0,-0.6,0,0
1,7,5,0,0,-0.6,6.2,0,-0.6,0,0
1,7,6,0,0,-0.6,5.2,0,-0.6,0,0
1,7,7,20,19,0,7.7,17.624,-0.845,101.987,66.729
1,7,8,126,78,0.6,7.2,96.253,0.968,506.878,463.638
1,7,9,299,133,1.7,6.2,242.34,4.736,1289.853,1228.536
1,7,10,177,157,3.3,6.2,252.149,6.699,1385.633,1321.865
1,7,11,162,193,4.4,7.7,306.095,8.173,1689.166,1617.289
1,7,12,83,154,5,5.7,214.98,8.013,1191.991,1133.124
1,7,13,199,169,5.6,6.7,323.608,9.993,1773.123,1698.91
1,7,14,12,73,5.6,5.2,78.674,6.211,440.557,398.688
1,7,15,0,35,5.6,4.6,33.817,4.907,190.977,154.045
1,7,16,0,3,5.6,5.2,2.91,4.286,16.475,0
1,7,17,0,0,5,5.2,0,5,0,0
1,7,18,0,0,5,4.1,0,5,0,0
1,7,19,0,0,5,3.6,0,5,0,0
1,7,20,0,0,5,3.1,0,5,0,0
1,7,21,0,0,4.4,2.1,0,4.4,0,0
1,7,22,0,0,4.4,2.1,0,4.4,0,0
1,7,23,0,0,4.4,2.1,0,4.4,0,0
1,8,0,0,0,3.9,2.1,0,3.9,0,0
1,8,1,0,0,4.4,2.6,0,4.4,0,0
1,8,2,0,0,4.4,4.1,0,4.4,0,0
1,8,3,0,0,2.8,4.6,0,2.8,0,0
1,8,4,0,0,2.2,4.1,0,2.2,0,0
1,8,5,0,0,2.2,5.2,0,2.2,0,0
1,8,6,0,0,2.2,5.2,0,2.2,0,0
1,8,7,1,13,2.2,4.1,12.316,0.796,70.78,36.098
1,8,8,2,38,2.2,5.2,36.383,1.476,207.765,170.512
1,8,9,1,72,2.2,5.2,68.943,2.143,393.695,352.78
1,8,10,5,170,1.7,5.2,170.417,3.652,966.8,913.364
1,8,11,5,175,2.2,6.2,177.413,4.206,1004.445,950.12
1,8,12,2,195,1.7,6.2,201.132,4.124,1139.53,1081.954
1,8,13,1,172,1.1,6.7,180.891,3.093,1029.432,974.514
1,8,14,1,119,0,6.7,127.78,1.088,733.34,685.23
1,8,15,1,58,-1.1,6.7,65.688,-1.102,380.354,339.708
1,8,16,0,10,-1.7,7.7,9.698,-2.613,56.539,22.119
1,8,17,0,0,-2.8,7.7,0,-2.8,0,0
1,8,18,0,0,-4.4,8.2,0,-4.4,0,0
1,8,19,0,0,-5,8.2,0,-5,0,0
1,8,20,0,0,-6.1,8.8,0,-6.1,0,0
1,8,21,0,0,-6.7,7.2,0,-6.7,0,0
1,8,22,0,0,-7.2,7.7,0,-7.2,0,0
1,8,23,0,0,-7.8,7.2,0,-7.8,0,0
1,9,0,0,0,-8.3,6.7,0,-8.3,0,0
1,9,1,0,0,-8.9,6.2,0,-8.9,0,0
1,9,2,0,0,-10,7.2,0,-10,0,0
1,9,3,0,0,-11.1,7.2,0,-11.1,0,0
1,9,4,0,0,-11.1,6.2,0,-11.1,0,0
1,9,5,0,0,-11.7,5.2,0,-11.7,0,0
1,9,6,0,0,-11.7,5.7,0,-11.7,0,0
1,9,7,27,19,-11.7,4.6,16.941,-12.92,102.996,67.72
1,9,8,296,59,-10,4.6,108.058,-9.315,535.039,491.21
1,9,9,495,85,-8.9,5.2,267.169,-5.043,1435.944,1370.868
1,9,10,595,103,-7.2,5.2,417.175,-0.2,2313.398,2223.198
1,9,11,637,111,-5.6,4.6,519.771,4.352,2882.31,2773.482
1,9,12,621,110,-4.4,4.6,546.652,6.294,3025.348,2911.548
1,9,13,568,98,-3.3,4.1,499.968,7.214,2754.659,2650.17
1,9,14,443,78,-3.9,6.7,368.235,1.508,2063.936,1981.323
1,9,15,199,48,-4.4,6.7,172.446,-2.374,969.031,915.542
1,9,16,5,9,-4.4,7.2,10.579,-5.234,61.047,26.544
1,9,17,0,0,-5,6.7,0,-5,0,0
1,9,18,0,0,-5,5.7,0,-5,0,0
1,9,19,0,0,-5.6,6.2,0,-5.6,0,0
1,9,20,0,0,-6.1,5.2,0,-6.1,0,0
1,9,21,0,0,-6.7,7.2,0,-6.7,0,0
1,9,22,0,0,-6.7,8.2,0,-6.7,0,0
1,9,23,0,0,-7.2,6.7,0,-7.2,0,0
1,10,0,0,0,-7.2,6.7,0,-7.2,0,0
1,10,1,0,0,-7.8,6.7,0,-7.8,0,0
1,10,2,0,0,-7.8,7.2,0,-7.8,0,0
1,10,3,0,0,-7.8,7.7,0,-7.8,0,0
1,10,4,0,0,-7.8,6.7,0,-7.8,0,0
1,10,5,0,0,-8.3,8.2,0,-8.3,0,0
1,10,6,0,0,-8.9,7.2,0,-8.9,0,0
1,10,7,184,16,-8.9,6.7,12.142,-9.925,72.936,38.215
1,10,8,589,35,-8.3,7.2,134.738,-7.347,578.937,534.179
1,10,9,760,46,-7.2,6.7,318.917,-3.03,1653.59,1582.69
1,10,10,829,54,-5.6,6.2,478.371,1.779,2608.137,2508.516
1,10,11,864,58,-5,7.7,592.6,3.269,3288.95,3165.681
1,10,12,705,77,-4.4,8.8,562.304,2.819,3154.514,3036.123
1,10,13,752,85,-4.4,9.3,605.51,3.1,3391.701,3264.634
1,10,14,536,74,-4.4,8.8,422.93,0.898,2374.489,2282.376
1,10,15,365,38,-4.4,7.7,241.143,-1.488,1335.441,1272.964
1,10,16,76,9,-5,6.7,36.945,-5.355,198.156,161.087
1,10,17,0,0,-5.6,6.7,0,-5.6,0,0
1,10,18,0,0,-5.6,6.2,0,-5.6,0,0
1,10,19,0,0,-7.2,4.6,0,-7.2,0,0
1,10,20,0,0,-8.9,5.2,0,-8.9,0,0
1,10,21,0,0,-10,4.1,0,-10,0,0
1,10,22,0,0,-11.1,5.7,0,-11.1,0,0
1,10,23,0,0,-11.1,5.2,0,-11.1,0,0
1,11,0,0,0,-11.7,4.6,0,-11.7,0,0
1,11,1,0,0,-12.2,5.7,0,-12.2,0,0
1,11,2,0,0,-12.2,3.6,0,-12.2,0,0
1,11,3,0,0,-12.8,4.1,0,-12.8,0,0
1,11,4,0,0,-12.8,3.1,0,-12.8,0,0
1,11,5,0,0,-13.3,2.6,0,-13.3,0,0
1,11,6,0,0,-13.3,3.1,0,-13.3,0,0
1,11,7,108,20,-13.3,3.1,15.65,-14.8,95.86,60.716
1,11,8,311,66,-12.2,3.6,117.183,-11.212,588.5,543.538
1,11,9,353,116,-10.6,1.5,247.052,-4.744,1355.46,1292.47
1,11,10,270,168,-9.4,1.5,315.941,-0.816,1785.545,1710.983
1,11,11,57,206,-8.9,1,250.598,-1.059,1446.05,1380.71
1,11,12,4,125,-7.8,1.5,124.966,-5.164,735.958,687.789
1,11,13,31,146,-7.2,1.5,177.006,-3.545,1033.613,978.595
1,11,14,2,88,-7.2,4.1,89.474,-6.541,529.919,486.197
1,11,15,2,39,-6.7,4.6,38.969,-7.316,231.266,193.561
1,11,16,0,7,-5.6,4.1,6.789,-7.08,40.313,6.189
1,11,17,0,0,-5,5.7,0,-5,0,0
1,11,18,0,0,-4.4,6.7,0,-4.4,0,0
1,11,19,0,0,-3.9,5.2,0,-3.9,0,0
1,11,20,0,0,-5,4.6,0,-5,0,0
1,11,21,0,0,-6.7,3.6,0,-6.7,0,0
1,11,22,0,0,-6.7,4.1,0,-6.7,0,0
1,11,23,0,0,-6.7,4.1,0,-6.7,0,0
1,12,0,0,0,-7.2,6.7,0,-7.2,0,0
1,12,1,0,0,-8.9,7.2,0,-8.9,0,0
1,12,2,0,0,-8.9,7.2,0,-8.9,0,0
1,12,3,0,0,-8.9,7.7,0,-8.9,0,0
1,12,4,0,0,-8.9,8.2,0,-8.9,0,0
1,12,5,0,0,-9.4,9.8,0,-9.4,0,0
1,12,6,0,0,-9.4,9.3,0,-9.4,0,0
1,12,7,0,17,-9.4,9.8,16.121,-10.135,96.919,61.755
1,12,8,0,74,-9.4,10.3,69.982,-9.438,419.553,378.114
1,12,9,2,143,-9.4,8.8,139.674,-8.445,833.451,783.094
1,12,10,1,192,-8.9,10.3,191.228,-7.36,1136.649,1079.143
1,12,11,1,226,-7.8,7.7,230.432,-5.276,1358.129,1295.07
1,12,12,0,218,-7.8,6.7,225.393,-5.064,1327.364,1265.094
1,12,13,1,218,-6.7,6.7,236.603,-3.783,1385.957,1322.181
1,12,14,43,112,-6.1,6.7,149.882,-4.599,876.583,825.241
1,12,15,11,55,-6.7,7.2,63.959,-6.718,377.306,336.722
1,12,16,4,13,-7.2,6.2,14.103,-8.181,83.078,48.17
1,12,17,0,0,-7.2,6.2,0,-7.2,0,0
1,12,18,0,0,-7.2,6.2,0,-7.2,0,0
1,12,19,0,0,-7.2,5.2,0,-7.2,0,0
1,12,20,0,0,-7.8,3.6,0,-7.8,0,0
1,12,21,0,0,-8.3,3.6,0,-8.3,0,0
1,12,22,0,0,-7.8,3.1,0,-7.8,0,0
1,12,23,0,0,-8.3,3.6,0,-8.3,0,0
1,13,0,0,0,-9.4,2.1,0,-9.4,0,0
1,13,1,0,0,-8.3,2.1,0,-8.3,0,0
1,13,2,0,0,-10.6,2.1,0,-10.6,0,0
1,13,3,0,0,-11.7,1.5,0,-11.7,0,0
1,13,4,0,0,-10,1,0,-10,0,0
1,13,5,0,0,-9.4,2.6,0,-9.4,0,0
1,13,6,0,0,-10.6,2.1,0,-10.6,0,0
1,13,7,33,26,-10,2.1,22.346,-11.621,135.154,99.277
1,13,8,131,119,-8.3,1,134.928,-6.302,749.48,701.011
1,13,9,418,159,-7.2,0,310.987,4.693,1647.27,1576.543
1,13,10,570,189,-4.4,2.1,492.837,8.3,2657.129,2555.894
1,13,11,648,159,-3.9,2.6,578.528,10.681,3128.576,3011.115
1,13,12,644,162,-2.8,2.1,620.576,14.202,3323.194,3198.666
1,13,13,569,156,-0.6,5.2,568.32,9.873,3102.734,2986.195
1,13,14,202,159,-0.6,3.1,317.99,6.941,1760.697,1686.832
1,13,15,24,58,0,3.6,79.16,0.857,450.807,408.728
1,13,16,0,8,1.1,3.6,7.572,-0.348,43.724,9.538
1,13,17,0,0,1.1,3.6,0,1.1,0,0
1,13,18,0,0,1.1,3.6,0,1.1,0,0
1,13,19,0,0,2.2,5.7,0,2.2,0,0
1,13,20,0,0,2.2,2.6,0,2.2,0,0
1,13,21,0,0,2.8,6.2,0,2.8,0,0
1,13,22,0,0,3.9,8.8,0,3.9,0,0
1,13,23,0,0,5,6.2,0,5,0,0
1,14,0,0,0,7.2,8.8,0,7.2,0,0
1,14,1,0,0,8.3,10.3,0,8.3,0,0
1,14,2,0,0,9.4,15.4,0,9.4,0,0
1,14,3,0,0,10,11.8,0,10,0,0
1,14,4,0,0,10,9.3,0,10,0,0
1,14,5,0,0,10,11.8,0,10,0,0
1,14,6,0,0,9.4,14.4,0,9.4,0,0
1,14,7,175,17,6.1,14.4,12.966,5.527,73.03,38.307
1,14,8,548,39,5.6,15.9,132.288,6.178,547.759,503.661
1,14,9,741,53,5.6,13.4,322.047,8.292,1599.722,1530.289
1,14,10,816,64,6.1,13.9,488.382,10.512,2571.062,2472.653
1,14,11,542,114,5.6,14.4,469.562,9.777,2548.431,2450.758
1,14,12,742,95,5.6,13.4,615.405,11.526,3328.833,3204.098
1,14,13,484,134,5,12.4,488.688,9.921,2668.271,2566.667
1,14,14,651,60,8.3,10.3,480.211,13.762,2548.965,2451.275
1,14,15,441,38,4.4,7.7,281.75,8.021,1499.214,1432.473
1,14,16,87,12,3.9,7.7,55.734,3.906,294.763,255.821
1,14,17,0,0,2.8,9.3,0,2.8,0,0
1,14,18,0,0,2.2,6.7,0,2.2,0,0
1,14,19,0,0,2.2,8.8,0,2.2,0,0
1,14,20,0,0,1.7,7.7,0,1.7,0,0
1,14,21,0,0,1.1,8.2,0,1.1,0,0
1,14,22,0,0,1.1,8.2,0,1.1,0,0
1,14,23,0,0,0,9.3,0,0,0,0
1,15,0,0,0,-0.6,5.7,0,-0.6,0,0
1,15,1,0,0,-0.6,6.2,0,-0.6,0,0
1,15,2,0,0,-1.1,8.8,0,-1.1,0,0
1,15,3,0,0,-1.1,8.2,0,-1.1,0,0
1,15,4,0,0,-1.1,7.2,0,-1.1,0,0
1,15,5,0,0,-1.7,9.3,0,-1.7,0,0
1,15,6,0,0,-1.7,6.2,0,-1.7,0,0
1,15,7,113,22,-1.7,6.7,17.262,-2.585,100.621,65.389
1,15,8,564,32,-1.7,7.2,128.109,-0.837,534.262,490.449
1,15,9,604,77,-1.7,7.7,299.141,1.819,1550.805,1482.689
1,15,10,226,140,-1.1,10.3,264.356,1.472,1480.397,1414.154
1,15,11,477,158,-1.7,9.3,475.016,3.854,2651.874,2550.812
1,15,12,102,205,-1.7,8.8,287.302,1.629,1638.557,1568.068
1,15,13,224,179,-1.1,8.2,353.609,3.207,1996.464,1915.843
1,15,14,350,94,-1.1,9.8,338.424,2.558,1897.197,1819.459
1,15,15,281,49,-1.7,7.7,215.558,0.754,1193.166,1134.27
1,15,16,111,11,-2.2,8.2,66.357,-2.127,358.251,318.049
1,15,17,0,0,-2.2,7.7,0,-2.2,0,0
1,15,18,0,0,-3.3,8.2,0,-3.3,0,0
1,15,19,0,0,-3.9,7.7,0,-3.9,0,0
1,15,20,0,0,-3.9,6.2,0,-3.9,0,0
1,15,21,0,0,-3.9,6.7,0,-3.9,0,0
1,15,22,0,0,-4.4,7.2,0,-4.4,0,0
1,15,23,0,0,-4.4,6.2,0,-4.4,0,0
1,16,0,0,0,-3.9,4.6,0,-3.9,0,0
1,16,1,0,0,-4.4,4.6,0,-4.4,0,0
1,16,2,0,0,-5,2.6,0,-5,0,0
1,16,3,0,0,-5,2.6,0,-5,0,0
1,16,4,0,0,-5,2.6,0,-5,0,0
1,16,5,0,0,-5,3.6,0,-5,0,0
1,16,6,0,0,-5,3.1,0,-5,0,0
1,16,7,0,6,-4.4,4.1,5.673,-5.843,33.518,0
1,16,8,8,65,-3.9,4.1,62.837,-4.204,365.763,325.411
1,16,9,16,132,-2.8,5.2,133.267,-1.591,769.287,720.377
1,16,10,2,198,-1.1,4.6,197.458,1.667,1130.314,1072.963
1,16,11,6,165,0.6,6.7,166.452,2.348,949.799,896.761
1,16,12,6,164,1.1,6.2,167.638,2.927,954.362,901.217
1,16,13,4,194,2.2,5.2,206.697,5.011,1166.493,1108.255
1,16,14,3,119,2.2,4.1,125.948,3.755,714.504,666.809
1,16,15,1,36,2.8,6.2,34.646,2.276,197.706,160.645
1,16,16,0,8,2.8,5.7,7.571,1.629,43.355,9.176
1,16,17,0,0,2.8,3.1,0,2.8,0,0
1,16,18,0,0,3.3,4.1,0,3.3,0,0
1,16,19,0,0,3.9,3.1,0,3.9,0,0
1,16,20,0,0,2.8,2.1,0,2.8,0,0
1,16,21,0,0,3.3,4.6,0,3.3,0,0
1,16,22,0,0,2.8,4.6,0,2.8,0,0
1,16,23,0,0,1.7,3.6,0,1.7,0,0
1,17,0,0,0,1.1,4.6,0,1.1,0,0
1,17,1,0,0,0,4.6,0,0,0,0
1,17,2,0,0,-0.6,4.1,0,-0.6,0,0
1,17,3,0,0,-0.6,5.7,0,-0.6,0,0
1,17,4,0,0,-0.6,6.7,0,-0.6,0,0
1,17,5,0,0,-1.1,6.2,0,-1.1,0,0
1,17,6,0,0,-1.7,4.6,0,-1.7,0,0
1,17,7,72,23,-2.2,7.2,19.227,-3.065,112.298,76.849
1,17,8,21,68,-2.8,8.2,68.233,-2.87,390.422,349.573
1,17,9,402,111,-3.3,7.7,260.724,-0.424,1398.636,1334.532
1,17,10,424,128,-3.9,7.7,358.713,0.636,1998.76,1918.072
1,17,11,791,66,-2.8,7.2,570.077,5.385,3143.743,3025.739
1,17,12,838,65,-2.8,8.8,642.545,5.525,3565.955,3432.311
1,17,13,527,75,-2.8,7.2,455.951,3.879,2552.108,2454.315
1,17,14,676,59,-2.8,8.8,496.323,3.407,2758.889,2654.258
1,17,15,225,65,-4.4,8.8,202.162,-2.243,1140.471,1082.872
1,17,16,5,15,-5.6,7.7,17.098,-6.277,99.933,64.713
1,17,17,0,0,-6.7,9.8,0,-6.7,0,0
1,17,18,0,0,-7.8,9.8,0,-7.8,0,0
1,17,19,0,0,-8.3,6.2,0,-8.3,0,0
1,17,20,0,0,-8.9,8.8,0,-8.9,0,0
1,17,21,0,0,-9.4,7.7,0,-9.4,0,0
1,17,22,0,0,-10,7.7,0,-10,0,0
1,17,23,0,0,-11.1,8.2,0,-11.1,0,0
1,18,0,0,0,-11.7,7.7,0,-11.7,0,0
1,18,1,0,0,-12.2,7.2,0,-12.2,0,0
1,18,2,0,0,-12.8,6.7,0,-12.8,0,0
1,18,3,0,0,-13.3,7.2,0,-13.3,0,0
1,18,4,0,0,-13.9,6.7,0,-13.9,0,0
1,18,5,0,0,-14.4,6.7,0,-14.4,0,0
1,18,6,0,0,-14.4,7.2,0,-14.4,0,0
1,18,7,216,17,-15,7.7,12.871,-15.901,79.181,44.345
1,18,8,618,35,-15,8.2,141.335,-14.021,623.485,577.773
1,18,9,773,47,-13.9,7.2,329.449,-9.759,1763.719,1689.77
1,18,10,848,56,-12.2,7.7,498.41,-5.522,2810.027,2703.668
1,18,11,883,60,-11.1,5.7,618.059,-0.522,3493.609,3362.717
1,18,12,876,59,-9.4,7.7,662.753,0.037,3765.147,3623.773
1,18,13,845,54,-7.8,5.7,636.716,3.353,3565.774,3432.137
1,18,14,761,45,-7.8,5.2,527.857,1.915,2950.097,2838.927
1,18,15,563,33,-7.8,7.7,337.7,-3.343,1884.727,1807.347
1,18,16,131,13,-8.9,6.2,78.356,-8.423,434.576,392.83
1,18,17,0,0,-10.6,6.7,0,-10.6,0,0
1,18,18,0,0,-11.7,6.7,0,-11.7,0,0
1,18,19,0,0,-12.2,5.2,0,-12.2,0,0
1,18,20,0,0,-13.3,5.7,0,-13.3,0,0
1,18,21,0,0,-13.9,5.2,0,-13.9,0,0
1,18,22,0,0,-13.9,4.6,0,-13.9,0,0
1,18,23,0,0,-14.4,6.2,0,-14.4,0,0
1,19,0,0,0,-14.4,4.1,0,-14.4,0,0
1,19,1,0,0,-14.4,3.6,0,-14.4,0,0
