Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,2,12,73,252,10.6,7.2,328.301,15.125,1180.559,1131.126
1,2,13,6,196,11.7,8.2,202.074,13.923,731.157,693.467
1,2,14,0,158,12.2,9.3,160.466,13.583,581.624,547.459
1,2,15,229,136,10.6,8.8,261.341,13.397,918.771,876.388
1,2,16,101,16,10,6.2,50.978,9.98,165.809,140.447
1,2,17,0,0,8.9,5.2,0,8.9,0,0
1,2,18,0,0,8.3,4.6,0,8.3,0,0
1,2,19,0,0,7.2,4.1,0,7.2,0,0
1,2,20,0,0,6.7,7.2,0,6.7,0,0
1,2,21,0,0,6.1,7.7,0,6.1,0,0
1,2,22,0,0,5.6,8.8,0,5.6,0,0
1,2,23,0,0,5,7.2,0,5,0,0
1,3,0,0,0,4.4,9.3,0,4.4,0,0
1,3,1,0,0,3.9,8.2,0,3.9,0,0
1,3,2,0,0,3.9,7.2,0,3.9,0,0
1,3,3,0,0,2.8,7.2,0,2.8,0,0
1,3,4,0,0,2.2,4.1,0,2.2,0,0
1,3,5,0,0,1.7,5.2,0,1.7,0,0
1,3,6,0,0,1.7,3.6,0,1.7,0,0
1,3,7,326,17,2.2,6.7,115.869,2.951,368.244,338.781
1,3,8,626,51,4.4,7.2,354.156,8.964,1234.225,1183.276
1,3,9,763,73,5.6,8.8,567.642,12.777,2022.7,1946.629
1,3,10,677,127,6.7,8.8,658.354,15.32,2350.196,2262.134
1,3,11,903,65,7.2,9.8,795.244,17.057,2823.431,2716.427
1,3,12,917,71,7.2,10.3,811.055,17.012,2879.838,2770.448
1,3,13,843,85,7.2,11.3,721.625,15.347,2571.772,2475.078
1,3,14,706,104,6.7,11.8,560.814,12.699,1998.842,1923.609
1,3,15,563,114,5.6,10.3,385.924,9.9,1349.321,1295.034
1,3,16,253,14,3.3,7.2,89.226,3.951,280.986,253.334
1,3,17,0,0,2.8,8.2,0,2.8,0,0
1,3,18,0,0,2.2,6.2,0,2.2,0,0
1,3,19,0,0,1.1,1.5,0,1.1,0,0
1,3,20,0,0,-0.6,1.5,0,-0.6,0,0
1,3,21,0,0,-1.7,0,0,-1.7,0,0
1,3,22,0,0,0,3.1,0,0,0,0
1,3,23,0,0,-1.1,0,0,-1.1,0,0
1,4,0,0,0,-4.4,2.1,0,-4.4,0,0
1,4,1,0,0,-5,2.1,0,-5,0,0
1,4,2,0,0,-6.1,2.1,0,-6.1,0,0
1,4,3,0,0,-5.6,3.1,0,-5.6,0,0
1,4,4,0,0,-6.1,2.6,0,-6.1,0,0
1,4,5,0,0,-6.7,2.1,0,-6.7,0,0
1,4,6,0,0,-6.7,1.5,0,-6.7,0,0
1,4,7,341,12,-5.6,0,110.068,-2.882,351.331,322.224
1,4,8,593,51,-2.2,0,340.678,10.445,1180.511,1131.08
1,4,9,694,79,2.2,0,534.276,23.698,1812.634,1743.773
1,4,10,813,89,5,1.5,711.421,25.788,2418.164,2327.499
1,4,11,915,63,6.1,2.6,803.022,26.506,2729.049,2625.975
1,4,12,807,108,7.2,1.5,774.533,30.607,2581.988,2484.886
1,4,13,836,85,7.8,0,717.983,37.775,2301.104,2214.898
1,4,14,867,72,7.8,2.1,621.17,24.87,2090.003,2011.543
1,4,15,682,82,7.8,0,404.42,26.622,1299.934,1247.092
1,4,16,313,11,6.7,0,98.381,12.677,291.059,263.2
1,4,17,0,0,0.6,2.6,0,0.6,0,0
1,4,18,0,0,-1.1,2.1,0,-1.1,0,0
1,4,19,0,0,-1.7,0,0,-1.7,0,0
1,4,20,0,0,-2.2,2.1,0,-2.2,0,0
1,4,21,0,0,-2.8,1.5,0,-2.8,0,0
1,4,22,0,0,-3.9,2.1,0,-3.9,0,0
1,4,23,0,0,-4.4,2.6,0,-4.4,0,0
1,5,0,0,0,-2.8,1.5,0,-2.8,0,0
1,5,1,0,0,-1.7,1.5,0,-1.7,0,0
1,5,2,0,0,-2.2,0,0,-2.2,0,0
1,5,3,0,0,-1.7,0,0,-1.7,0,0
1,5,4,0,0,-2.2,0,0,-2.2,0,0
1,5,5,0,0,-2.2,0,0,-2.2,0,0
1,5,6,0,0,-2.8,0,0,-2.8,0,0
1,5,7,239,22,-1.7,0,100.214,0.749,330.855,302.176
1,5,8,246,100,2.2,2.6,230.33,6.527,830.854,790.707
1,5,9,682,103,5,4.6,554.113,15.319,1955.581,1881.855
1,5,10,730,111,7.2,7.2,679.566,17.382,2402.748,2312.676
1,5,11,831,89,8.3,8.2,774.425,19.145,2724.479,2621.593
1,5,12,783,106,8.9,6.7,754.476,21.068,2631.154,2532.076
1,5,13,780,103,9.4,5.7,702.637,21.933,2431.577,2340.393
1,5,14,672,104,9.4,5.7,543.071,18.97,1883.214,1811.973
1,5,15,535,113,9.4,6.2,375.031,15.35,1282.535,1230.198
1,5,16,251,15,6.7,3.6,90.761,7.994,282.43,254.748
1,5,17,0,0,4.4,3.1,0,4.4,0,0
1,5,18,0,0,1.1,3.6,0,1.1,0,0
1,5,19,0,0,0.6,3.1,0,0.6,0,0
1,5,20,0,0,0.6,2.1,0,0.6,0,0
1,5,21,0,0,-2.8,0,0,-2.8,0,0
1,5,22,0,0,-3.9,2.1,0,-3.9,0,0
1,5,23,0,0,-4.4,2.6,0,-4.4,0,0
1,6,0,0,0,-3.3,4.1,0,-3.3,0,0
1,6,1,0,0,-3.3,2.1,0,-3.3,0,0
1,6,2,0,0,-3.3,2.6,0,-3.3,0,0
1,6,3,0,0,-3.9,2.1,0,-3.9,0,0
1,6,4,0,0,-3.3,2.6,0,-3.3,0,0
1,6,5,0,0,-2.8,2.1,0,-2.8,0,0
1,6,6,0,0,-2.8,2.1,0,-2.8,0,0
1,6,7,265,22,-1.7,0,106.798,0.854,350.066,320.985
1,6,8,246,100,2.2,0,230.137,10.235,816.773,776.978
1,6,9,97,178,5,0,251.167,15.132,898.78,856.911
1,6,10,100,250,7.2,2.6,344.723,14.901,1239.559,1188.457
1,6,11,60,258,7.8,2.6,324.904,15.271,1167.843,1118.767
1,6,12,0,139,8.9,0,135.008,15.332,485.532,453.533
1,6,13,0,95,8.3,0,90.672,10.694,332.882,304.161
1,6,14,0,109,8.3,0,106.276,10.736,390.099,360.172
1,6,15,90,92,7.8,0,143.208,12.118,511.285,478.713
1,6,16,43,13,7.2,2.1,27.899,6.365,94.947,70.938
1,6,17,0,0,6.7,1.5,0,6.7,0,0
1,6,18,0,0,5.6,1.5,0,5.6,0,0
1,6,19,0,0,4.4,2.6,0,4.4,0,0
1,6,20,0,0,5,0,0,5,0,0
1,6,21,0,0,4.4,0,0,4.4,0,0
1,6,22,0,0,5,1.5,0,5,0,0
1,6,23,0,0,4.4,0,0,4.4,0,0
1,7,0,0,0,4.4,1.5,0,4.4,0,0
1,7,1,0,0,5,0,0,5,0,0
1,7,2,0,0,3.9,0,0,3.9,0,0
1,7,3,0,0,3.3,0,0,3.3,0,0
1,7,4,0,0,2.2,3.1,0,2.2,0,0
1,7,5,0,0,2.8,1.5,0,2.8,0,0
1,7,6,0,0,1.7,0,0,1.7,0,0
1,7,7,325,17,2.2,2.1,114.456,3.327,362.124,332.789
1,7,8,497,78,5.6,2.1,325.987,12.888,1125.565,1077.662
1,7,9,785,62,7.8,2.1,568.176,22.227,1938.423,1865.289
1,7,10,842,82,10.6,1.5,725.715,31.637,2398.626,2308.713
1,7,11,801,149,12.8,2.1,824.316,34.849,2693.109,2591.511
1,7,12,103,253,14.4,0,352.819,32.559,1169.098,1119.987
1,7,13,612,187,15,2.6,673.106,30.997,2235.369,2151.615
1,7,14,419,165,15.6,2.6,448.533,27.001,1506.218,1447.201
1,7,15,426,121,16.7,5.2,337.165,22.578,1123.04,1075.206
1,7,16,207,18,13.3,5.2,85.214,14.129,264.301,236.987
1,7,17,0,0,11.1,5.2,0,11.1,0,0
1,7,18,0,0,10,3.1,0,10,0,0
1,7,19,0,0,9.4,5.7,0,9.4,0,0
1,7,20,0,0,10.6,5.2,0,10.6,0,0
1,7,21,0,0,6.7,3.1,0,6.7,0,0
1,7,22,0,0,3.9,2.6,0,3.9,0,0
1,7,23,0,0,1.1,3.6,0,1.1,0,0
1,8,0,0,0,1.1,3.6,0,1.1,0,0
1,8,1,0,0,1.1,2.1,0,1.1,0,0
1,8,2,0,0,0,0,0,0,0,0
1,8,3,0,0,-0.6,0,0,-0.6,0,0
1,8,4,0,0,-1.1,1.5,0,-1.1,0,0
1,8,5,0,0,-2.8,0,0,-2.8,0,0
1,8,6,0,0,-3.3,0,0,-3.3,0,0
1,8,7,291,18,-1.1,1.5,106.543,0.137,344.165,315.208
1,8,8,529,66,3.9,0,327.73,15.816,1113.307,1065.741
1,8,9,768,73,7.8,0,570.58,30.122,1876.396,1805.386
1,8,10,883,72,10.6,0,739.264,39.785,2346.342,2258.426
1,8,11,831,90,12.8,2.6,778.16,32.422,2571.788,2475.093
1,8,12,873,102,14.4,2.1,824.902,36.547,2671.552,2570.835
1,8,13,767,109,15,2.6,704.433,33.012,2313.83,2227.145
1,8,14,703,116,15.6,2.6,579.322,30.267,1907.278,1835.215
1,8,15,595,109,15.6,2.1,401.421,26.335,1304.226,1251.26
1,8,16,295,17,13.9,0,105.87,19.934,312.135,283.843
1,8,17,0,0,8.3,2.6,0,8.3,0,0
1,8,18,0,0,5,1.5,0,5,0,0
1,8,19,0,0,3.3,3.1,0,3.3,0,0
1,8,20,0,0,2.8,2.1,0,2.8,0,0
1,8,21,0,0,2.2,3.1,0,2.2,0,0
1,8,22,0,0,0.6,3.1,0,0.6,0,0
1,8,23,0,0,0,0,0,0,0,0
1,9,0,0,0,0,0,0,0,0,0
1,9,1,0,0,-0.6,1.5,0,-0.6,0,0
1,9,2,0,0,-1.1,1.5,0,-1.1,0,0
1,9,3,0,0,-2.2,0,0,-2.2,0,0
1,9,4,0,0,-1.7,1.5,0,-1.7,0,0
1,9,5,0,0,-0.6,0,0,-0.6,0,0
1,9,6,0,0,0,1.5,0,0,0,0
1,9,7,0,16,1.7,1.5,15.128,0.184,58.108,34.786
1,9,8,21,98,5,0,108.832,6.161,404.93,374.686
1,9,9,172,179,7.2,1.5,306.187,14.6,1095.359,1048.285
1,9,10,330,214,10,0,489.757,29.293,1642.942,1579.631
1,9,11,251,266,11.7,0,496.701,32.476,1645.114,1581.734
1,9,12,85,262,12.8,0,349.179,28.567,1179.833,1130.421
1,9,13,260,246,13.9,0,466.418,32.56,1541.391,1481.284
1,9,14,431,157,14.4,1.5,455.907,27.461,1527.935,1468.246
1,9,15,141,130,14.4,0,214.019,24.963,720.282,682.855
1,9,16,71,21,13.3,0,46.007,14.883,150.857,125.784
1,9,17,0,0,10,2.6,0,10,0,0
1,9,18,0,0,5.6,3.6,0,5.6,0,0
1,9,19,0,0,5,2.6,0,5,0,0
1,9,20,0,0,4.4,0,0,4.4,0,0
1,9,21,0,0,2.8,2.6,0,2.8,0,0
1,9,22,0,0,1.7,2.6,0,1.7,0,0
1,9,23,0,0,1.7,1.5,0,1.7,0,0
1,10,0,0,0,1.7,2.6,0,1.7,0,0
1,10,1,0,0,0,2.6,0,0,0,0
1,10,2,0,0,-2.2,1.5,0,-2.2,0,0
1,10,3,0,0,-1.7,2.1,0,-1.7,0,0
1,10,4,0,0,-3.3,2.1,0,-3.3,0,0
1,10,5,0,0,-2.8,0,0,-2.8,0,0
1,10,6,0,0,-3.3,0,0,-3.3,0,0
1,10,7,322,17,-1.1,0,112.816,1.19,359.544,330.265
1,10,8,604,54,2.2,0,347.671,15.01,1180.146,1130.725
1,10,9,774,64,7.8,0,564.202,30.044,1855.51,1785.208
1,10,10,812,87,11.1,0,711.195,39.329,2263.527,2178.727
1,10,11,915,65,13.3,0,811.328,45.297,2512.927,2418.567
1,10,12,879,88,15.6,2.6,816.379,36.215,2648.484,2548.704
1,10,13,945,71,16.7,2.1,785.99,37.893,2518.789,2424.197
1,10,14,868,75,17.2,4.1,636.521,31.078,2083.629,2005.397
1,10,15,730,66,17.2,2.6,419.931,27.78,1344.376,1290.235
1,10,16,375,11,14.4,1.5,116.101,17.483,335.656,306.877
1,10,17,0,0,11.1,0,0,11.1,0,0
1,10,18,0,0,5,4.1,0,5,0,0
1,10,19,0,0,3.9,2.6,0,3.9,0,0
1,10,20,0,0,3.9,1.5,0,3.9,0,0
1,10,21,0,0,2.2,2.6,0,2.2,0,0
1,10,22,0,0,1.1,4.1,0,1.1,0,0
1,10,23,0,0,1.1,1.5,0,1.1,0,0
1,11,0,0,0,0,0,0,0,0,0
1,11,1,0,0,-1.7,0,0,-1.7,0,0
1,11,2,0,0,-2.2,0,0,-2.2,0,0
1,11,3,0,0,-2.2,0,0,-2.2,0,0
1,11,4,0,0,-1.7,0,0,-1.7,0,0
1,11,5,0,0,-4.4,1.5,0,-4.4,0,0
1,11,6,0,0,-3.9,1.5,0,-3.9,0,0
1,11,7,349,11,-2.2,0,108.619,0.986,337.651,308.83
1,11,8,738,37,2.8,0,383.356,16.918,1281.599,1229.289
1,11,9,785,63,7.2,0,570.082,29.931,1875.818,1804.828
1,11,10,671,139,11.1,0,670.039,38.067,2148.332,2067.769
1,11,11,879,88,13.3,0,817.193,45.243,2532.495,2437.362
1,11,12,697,141,15,2.1,736.997,35.045,2406.301,2316.093
1,11,13,859,90,16.7,3.1,751.946,34.527,2451.623,2359.661
1,11,14,803,90,17.8,3.1,617.896,32.583,2010.428,1934.789
1,11,15,617,80,17.2,2.1,384.803,27.605,1239.399,1188.301
1,11,16,323,14,15.6,0,107.287,21.504,309.401,281.166
1,11,17,0,0,8.3,3.1,0,8.3,0,0
1,11,18,0,0,4.4,3.1,0,4.4,0,0
1,11,19,0,0,4.4,3.6,0,4.4,0,0
1,11,20,0,0,3.9,2.1,0,3.9,0,0
1,11,21,0,0,1.7,2.1,0,1.7,0,0
1,11,22,0,0,1.1,2.1,0,1.1,0,0
1,11,23,0,0,0.6,1.5,0,0.6,0,0
1,12,0,0,0,-0.6,2.1,0,-0.6,0,0
1,12,1,0,0,-1.7,2.6,0,-1.7,0,0
1,12,2,0,0,-1.7,1.5,0,-1.7,0,0
1,12,3,0,0,-2.2,0,0,-2.2,0,0
1,12,4,0,0,-2.8,1.5,0,-2.8,0,0
1,12,5,0,0,-3.3,2.1,0,-3.3,0,0
1,12,6,0,0,-2.2,0,0,-2.2,0,0
1,12,7,357,12,-1.1,0,111.964,2.15,346.858,317.844
1,12,8,589,57,2.8,0,344.229,15.454,1167.197,1118.138
1,12,9,757,68,7.8,0,558.961,29.845,1840.74,1770.936
1,12,10,830,87,11.7,0,725.883,40.312,2299.077,2212.947
1,12,11,873,89,14.4,0,814.781,46.488,2508.895,2414.693
1,12,12,539,207,15.6,0,681.169,44.046,2126.733,2046.952
1,12,13,784,138,16.7,2.1,755.758,36.745,2439.213,2347.733
1,12,14,340,194,17.2,2.1,437.318,29.392,1456.613,1399.114
1,12,15,504,137,17.2,1.5,394.605,28.376,1281.006,1228.714
1,12,16,0,0,15.6,0,0,15.6,0,0
1,12,17,0,0,9.4,3.1,0,9.4,0,0
1,12,18,0,0,6.1,3.6,0,6.1,0,0
1,12,19,0,0,4.4,3.6,0,4.4,0,0
1,12,20,0,0,4.4,0,0,4.4,0,0
1,12,21,0,0,2.8,1.5,0,2.8,0,0
1,12,22,0,0,1.7,3.6,0,1.7,0,0
1,12,23,0,0,1.1,1.5,0,1.1,0,0
1,13,0,0,0,0.6,2.1,0,0.6,0,0
1,13,1,0,0,1.1,0,0,1.1,0,0
1,13,2,0,0,0.6,2.1,0,0.6,0,0
1,13,3,0,0,-2.2,2.1,0,-2.2,0,0
1,13,4,0,0,-1.1,1.5,0,-1.1,0,0
1,13,5,0,0,-2.2,0,0,-2.2,0,0
1,13,6,0,0,-2.2,1.5,0,-2.2,0,0
1,13,7,380,12,-1.1,0,117.604,0.712,365.333,335.931
1,13,8,749,37,3.9,0,388.309,18.244,1290.234,1237.675
1,13,9,837,51,8.9,1.5,584.4,25.42,1963.258,1889.266
1,13,10,865,73,12.2,0,730.868,41.072,2305.462,2219.091
1,13,11,903,65,14.4,0,805.503,46.237,2483.239,2390.044
1,13,12,903,80,16.7,2.6,824.925,37.461,2660.104,2559.852
1,13,13,710,145,17.8,3.1,710.011,34.853,2313.983,2227.291
1,13,14,475,161,17.8,3.1,491.716,29.582,1632.082,1569.118
1,13,15,546,133,18.3,0,411.189,35.895,1285.293,1232.877
1,13,16,0,0,16.1,1.5,0,16.1,0,0
1,13,17,0,0,9.4,3.1,0,9.4,0,0
1,13,18,0,0,6.1,3.1,0,6.1,0,0
1,13,19,0,0,5.6,3.1,0,5.6,0,0
1,13,20,0,0,5.6,2.1,0,5.6,0,0
1,13,21,0,0,3.9,2.6,0,3.9,0,0
1,13,22,0,0,2.8,1.5,0,2.8,0,0
1,13,23,0,0,1.7,0,0,1.7,0,0
1,14,0,0,0,0.6,3.1,0,0.6,0,0
1,14,1,0,0,0.6,0,0,0.6,0,0
1,14,2,0,0,0,0,0,0,0,0
1,14,3,0,0,-1.1,0,0,-1.1,0,0
1,14,4,0,0,-1.1,0,0,-1.1,0,0
1,14,5,0,0,-1.1,0,0,-1.1,0,0
1,14,6,0,0,-2.8,0,0,-2.8,0,0
1,14,7,336,12,-0.6,0,105.997,0.616,330.789,302.11
1,14,8,707,43,3.9,0,379.569,17.81,1266.708,1214.828
1,14,9,797,60,8.3,0,575.097,31.107,1881.743,1810.551
1,14,10,824,86,12.8,0,721.979,41.304,2275.555,2190.306
1,14,11,903,68,15.6,0,810.491,47.435,2483.223,2390.029
1,14,12,830,105,17.2,0,802.945,49.159,2438.785,2347.322
1,14,13,808,106,18.9,0,741.034,48.829,2247.681,2163.47
1,14,14,865,85,18.9,1.5,653.966,38.264,2069.835,1992.094
1,14,15,812,58,18.9,1.5,453.806,32.508,1421.022,1364.599
1,14,16,0,0,15.6,2.6,0,15.6,0,0
1,14,17,0,0,9.4,3.6,0,9.4,0,0
1,14,18,0,0,7.2,3.1,0,7.2,0,0
1,14,19,0,0,6.1,0,0,6.1,0,0
1,14,20,0,0,5.6,1.5,0,5.6,0,0
1,14,21,0,0,2.8,1.5,0,2.8,0,0
1,14,22,0,0,2.8,1.5,0,2.8,0,0
1,14,23,0,0,0.6,1.5,0,0.6,0,0
1,15,0,0,0,1.7,2.6,0,1.7,0,0
1,15,1,0,0,1.1,0,0,1.1,0,0
1,15,2,0,0,-1.1,0,0,-1.1,0,0
1,15,3,0,0,1.7,2.6,0,1.7,0,0
1,15,4,0,0,-1.1,1.5,0,-1.1,0,0
1,15,5,0,0,-1.1,2.1,0,-1.1,0,0
1,15,6,0,0,-1.1,0,0,-1.1,0,0
1,15,7,49,20,0.6,1.5,38.403,-0.702,136.962,112.156
1,15,8,488,74,3.9,1.5,317.327,11.354,1102.611,1055.338
1,15,9,746,80,7.8,0,567.051,29.918,1868.25,1797.517
1,15,10,842,81,11.1,0,730.402,39.948,2317.985,2231.143
1,15,11,909,63,14.4,0,810.685,46.389,2497.579,2403.822
1,15,12,915,74,16.7,2.1,830.905,38.989,2659.321,2559.101
1,15,13,931,68,16.7,2.1,782.043,37.838,2508.78,2414.583
1,15,14,858,76,17.8,0,641.65,44.662,1965.854,1891.771
1,15,15,744,71,17.2,2.1,440.939,29.132,1409.038,1352.976
1,15,16,0,0,13.3,4.6,0,13.3,0,0
1,15,17,0,0,10.6,4.6,0,10.6,0,0
1,15,18,0,0,8.9,3.1,0,8.9,0,0
1,15,19,0,0,7.8,2.6,0,7.8,0,0
1,15,20,0,0,3.3,1.5,0,3.3,0,0
1,15,21,0,0,2.2,0,0,2.2,0,0
1,15,22,0,0,1.1,2.6,0,1.1,0,0
1,15,23,0,0,2.8,2.6,0,2.8,0,0
1,16,0,0,0,0,0,0,0,0,0
1,16,1,0,0,0,0,0,0,0,0
1,16,2,0,0,-2.8,0,0,-2.8,0,0
1,16,3,0,0,-2.8,0,0,-2.8,0,0
1,16,4,0,0,-2.2,0,0,-2.2,0,0
1,16,5,0,0,-4.4,2.1,0,-4.4,0,0
1,16,6,0,0,-4.4,3.1,0,-4.4,0,0
1,16,7,339,18,-1.1,0,116.732,0.546,371.225,341.699
1,16,8,670,51,2.2,0,372.331,15.99,1255.813,1204.246
1,16,9,872,48,7.2,0,604.119,30.988,1976.485,1902.032
1,16,10,842,85,11.7,2.1,736.081,31.207,2439.563,2348.07
1,16,11,920,60,13.9,1.5,817.389,37.84,2630.866,2531.8
1,16,12,945,67,16.1,0,848.577,49.534,2571.91,2475.211
1,16,13,851,106,17.2,2.1,773.355,38.154,2478.736,2385.717
1,16,14,499,175,17.8,2.1,525.461,32.288,1722.839,1656.946
1,16,15,590,87,17.2,2.6,387.172,26.671,1259.201,1207.537
1,16,16,0,0,15.6,2.1,0,15.6,0,0
1,16,17,0,0,12.8,2.1,0,12.8,0,0
1,16,18,0,0,8.9,3.6,0,8.9,0,0
1,16,19,0,0,7.8,1.5,0,7.8,0,0
1,16,20,0,0,4.4,2.1,0,4.4,0,0
1,16,21,0,0,4.4,0,0,4.4,0,0
1,16,22,0,0,2.8,2.6,0,2.8,0,0
1,16,23,0,0,0.6,1.5,0,0.6,0,0
1,17,0,0,0,0,2.6,0,0,0,0
1,17,1,0,0,1.1,0,0,1.1,0,0
1,17,2,0,0,0,0,0,0,0,0
1,17,3,0,0,-1.7,0,0,-1.7,0,0
1,17,4,0,0,-3.3,2.1,0,-3.3,0,0
1,17,5,0,0,-2.8,1.5,0,-2.8,0,0
1,17,6,0,0,-2.2,1.5,0,-2.2,0,0
1,17,7,378,12,-1.1,0,115.922,0.558,359.215,329.942
1,17,8,622,54,2.2,0,355.99,15.356,1206.457,1156.295
1,17,9,815,69,7.8,0,598.659,31.256,1958.716,1884.881
1,17,10,836,86,12.2,3.1,733.843,29.407,2453.615,2361.576
1,17,11,932,62,14.4,4.6,831.074,31.273,2763.028,2658.548
1,17,12,927,93,16.1,6.7,872.779,30.338,2915.823,2804.898
1,17,13,888,84,16.7,5.7,778.249,30.806,2585.95,2488.689
1,17,14,767,107,16.1,4.6,625.677,28.906,2077.665,1999.645
1,17,15,674,101,15.6,3.6,441.692,25.49,1445.199,1388.046
1,17,16,0,0,12.8,3.1,0,12.8,0,0
1,17,17,0,0,8.9,2.1,0,8.9,0,0
1,17,18,0,0,6.1,3.6,0,6.1,0,0
1,17,19,0,0,3.9,3.6,0,3.9,0,0
1,17,20,0,0,2.8,1.5,0,2.8,0,0
1,17,21,0,0,0.6,2.1,0,0.6,0,0
1,17,22,0,0,0,2.1,0,0,0,0
1,17,23,0,0,-0.6,3.1,0,-0.6,0,0
1,18,0,0,0,0.6,0,0,0.6,0,0
1,18,1,0,0,-2.2,2.6,0,-2.2,0,0
1,18,2,0,0,-2.2,0,0,-2.2,0,0
1,18,3,0,0,-4.4,1.5,0,-4.4,0,0
1,18,4,0,0,-2.8,0,0,-2.8,0,0
1,18,5,0,0,-3.9,2.6,0,-3.9,0,0
1,18,6,0,0,-3.3,0,0,-3.3,0,0
1,18,7,273,24,-1.1,0,108.08,0.034,353.574,324.42
1,18,8,263,98,2.8,0,233.992,10.988,826.252,786.22
1,18,9,654,113,6.1,0,551.008,27.169,1843.502,1773.606
1,18,10,919,70,10,1.5,772.66,32.281,2547.145,2451.431
1,18,11,920,84,12.2,1.5,849.294,37.213,2742.97,2639.321
1,18,12,587,213,13.9,0,732.919,44.244,2286.728,2201.061
1,18,13,43,240,13.9,0,288.265,29.317,970.645,926.911
1,18,14,64,200,14.4,0,255.438,25.072,875.465,834.192
1,18,15,443,120,14.4,0,355.432,28.443,1157.544,1108.755
1,18,16,0,0,13.9,0,0,13.9,0,0
1,18,17,0,0,12.8,2.6,0,12.8,0,0
1,18,18,0,0,10,2.1,0,10,0,0
1,18,19,0,0,11.7,1.5,0,11.7,0,0
1,18,20,0,0,9.4,2.1,0,9.4,0,0
1,18,21,0,0,8.9,3.1,0,8.9,0,0
1,18,22,0,0,3.9,2.6,0,3.9,0,0
1,18,23,0,0,3.3,3.6,0,3.3,0,0
1,19,0,0,0,5.6,4.6,0,5.6,0,0
1,19,1,0,0,3.9,2.1,0,3.9,0,0
1,19,2,0,0,2.8,2.1,0,2.8,0,0
1,19,3,0,0,3.9,0,0,3.9,0,0
1,19,4,0,0,2.8,0,0,2.8,0,0
1,19,5,0,0,2.2,3.6,0,2.2,0,0
1,19,6,0,0,2.2,2.1,0,2.2,0,0
1,19,7,374,13,1.7,0,115.85,3.31,355.513,326.318
1,19,8,639,57,6.7,1.5,367.707,15.95,1243.57,1192.353
1,19,9,867,50,10.6,2.1,605.786,26.067,2030.202,1953.866
1,19,10,901,66,14.4,0,755.72,43.997,2349.434,2261.401
1,19,11,926,60,15.6,1.5,827.108,39.776,2637.039,2537.723
1,19,12,932,71,16.7,2.1,848.724,39.476,2710.671,2608.353
1,19,13,949,65,17.8,2.1,800.707,39.406,2550.055,2454.226
1,19,14,848,80,17.2,2.6,648.3,33.742,2101.695,2022.815
1,19,15,761,67,16.1,9.3,449.34,21.745,1489.826,1431.313
1,19,16,0,0,12.2,9.3,0,12.2,0,0
1,19,17,0,0,10.6,7.2,0,10.6,0,0
1,19,18,0,0,8.3,4.6,0,8.3,0,0
